Tag Name,Address,Data Type,Respect Data Type,Client Access,Scan Rate,Scaling,Raw Low,Raw High,Scaled Low,Scaled High,Scaled Data Type,Clamp Low,Clamp High,Eng Units,Description,Negate Value
"M5049.State.YX_Num","DB50.DBB1456",Byte,1,RO,100,,,,,,,,,,"M5049烟箱数量",
"M5049.State.YX_Type","DB50.DBB1454",Byte,1,RO,100,,,,,,,,,,"M5049烟箱类型",
"M5049.State.YZ_OK3","Q119.3",Boolean,1,RO,100,,,,,,,,,,"5049移栽OK",
"M5049.Task.Code","DB50.DINT1442",Long,1,RO,100,,,,,,,,,,"M5049托盘条码",
"M5049.Task.DestSta","DB50.DBW1450",Short,1,RO,100,,,,,,,,,,"M5049目标地址",
"M5049.Task.StartSta","DB50.DBW1448",Short,1,RO,100,,,,,,,,,,"M5049起始地址",
"M5049.Task.Task","DB50.DBW1440",Short,1,RO,100,,,,,,,,,,"M5049任务号",
"M5049.Task.TpType","DB50.DBW1446",Short,1,RO,100,,,,,,,,,,"M5049货物类型",
"M5050.Alarm.B_Fault","DB50.DBX1482.4",Boolean,1,RO,100,,,,,,,,,,"M5050后超长",
"M5050.Alarm.DriveFault","DB70.DBX98.2",Boolean,1,RO,100,,,,,,,,,,"M5050驱动器故障",
"M5050.Alarm.EstopFault","DB70.DBX99.3",Boolean,1,RO,100,,,,,,,,,,"M5050急停故障",
"M5050.Alarm.F_Fault","DB50.DBX1482.3",Boolean,1,RO,100,,,,,,,,,,"M5050前超长",
"M5050.Alarm.H_Fault","DB50.DBX1482.2",Boolean,1,RO,100,,,,,,,,,,"M5050超高",
"M5050.Alarm.L_Fault","DB50.DBX1482.5",Boolean,1,RO,100,,,,,,,,,,"M5050左超宽",
"M5050.Alarm.LS_Fault","DB70.DBX99.2",Boolean,1,RO,100,,,,,,,,,,"M5050限位故障",
"M5050.Alarm.NoRead","DB50.DBX1483.1",Boolean,1,RO,100,,,,,,,,,,"M5050条码未读出",
"M5050.Alarm.OutSideFault","DB70.DBX99.1",Boolean,1,RO,100,,,,,,,,,,"M5050货物超边故障",
"M5050.Alarm.PH_Fault","DB70.DBX98.6",Boolean,1,RO,100,,,,,,,,,,"M5050光电管异常",
"M5050.Alarm.QF_Fault","DB70.DBX98.4",Boolean,1,RO,100,,,,,,,,,,"M5050空开故障",
"M5050.Alarm.QS_Fault","DB70.DBX98.5",Boolean,1,RO,100,,,,,,,,,,"M5050隔离开关故障",
"M5050.Alarm.R_Fault","DB50.DBX1482.6",Boolean,1,RO,100,,,,,,,,,,"M5050右超宽",
"M5050.Alarm.RFID_ReadFault","DB50.DBX1483.3",Boolean,1,RO,100,,,,,,,,,,"M5050RFID读取错误",
"M5050.Alarm.RFID_WriteFault","DB50.DBX1483.2",Boolean,1,RO,100,,,,,,,,,,"M5050RFID写入错误",
"M5050.Alarm.TimeOutFault","DB70.DBX98.3",Boolean,1,RO,100,,,,,,,,,,"M5050超时故障",
"M5050.Alarm.TM_JY_Fault","DB50.DBX1483.0",Boolean,1,RO,100,,,,,,,,,,"M5050条码校验故障",
"M5050.Alarm.TotalFault","DB70.DBX98.1",Boolean,1,RO,100,,,,,,,,,,"M5050总故障",
"M5050.Alarm.WX_Fault","DB50.DBX1482.1",Boolean,1,RO,100,,,,,,,,,,"M5050外形故障",
"M5050.Alarm.WX_TM_Fault","DB50.DBX1482.0",Boolean,1,RO,100,,,,,,,,,,"M5050外形条码总故障",
"M5050.State.Allow","DB50.DBB1489",Byte,1,RO,100,,,,,,,,,,"M5050允许拆盘",
"M5050.State.ForwardRun","DB70.DBX99.6",Boolean,1,RO,100,,,,,,,,,,"M5050正转运行",
"M5050.State.Get_Num","DB50.DBB1488",Byte,1,RO,100,,,,,,,,,,"M5050已取数量",
"M5050.State.LastOne","DB50.DBX1483.4",Boolean,1,RO,100,,,,,,,,,,"M5050强制推盘",
"M5050.State.Load","DB70.DBX99.5",Boolean,1,RO,100,,,,,,,,,,"M5050负载",
"M5050.State.M5030_FZ","Q361.1",Boolean,1,RO,100,,,,,,,,,,"5050反转",
"M5050.State.M5030_ZZ","Q361.0",Boolean,1,RO,100,,,,,,,,,,"5050正转",
"M5050.State.M5050_2_RF","Q287.0",Boolean,1,RO,100,,,,,,,,,,"5050.2上升",
"M5050.State.MD_State1","DB50.DINT1490",Long,1,RO,100,,,,,,,,,,"M5050码垛状态1",
"M5050.State.MD_State2","DB50.DBB1494",Byte,1,RO,100,,,,,,,,,,"M5050码垛状态2",
"M5050.State.Need_Num","DB50.DBB1487",Byte,1,RO,100,,,,,,,,,,"M5050要取数量",
"M5050.State.PR5050_1","I170.4",Boolean,1,RO,100,,,,,,,,,,"5050高位",
"M5050.State.PR5050_2","I170.6",Boolean,1,RO,100,,,,,,,,,,"5050低位",
"M5050.State.ReversalRun","DB70.DBX99.7",Boolean,1,RO,100,,,,,,,,,,"M5050反转运行",
"M5050.State.Runing","DB70.DBX98.0",Boolean,1,RO,100,,,,,,,,,,"M5050设备运行标志",
"M5050.State.SelectPlace","DB70.DBX98.7",Boolean,1,RO,100,,,,,,,,,,"M5050选中位",
"M5050.State.YX_DX","DB50.DBB1485",Byte,1,RO,100,,,,,,,,,,"M5050码垛垛型",
"M5050.State.YX_Num","DB50.DBB1486",Byte,1,RO,100,,,,,,,,,,"M5050烟箱数量",
"M5050.State.YX_Type","DB50.DBB1484",Byte,1,RO,100,,,,,,,,,,"M5050烟箱类型",
"M5050.Task.Code","DB50.DINT1472",Long,1,RO,100,,,,,,,,,,"M5050托盘条码",
"M5050.Task.DestSta","DB50.DBW1480",Short,1,RO,100,,,,,,,,,,"M5050目标地址",
"M5050.Task.StartSta","DB50.DBW1478",Short,1,RO,100,,,,,,,,,,"M5050起始地址",
"M5050.Task.Task","DB50.DBW1470",Short,1,RO,100,,,,,,,,,,"M5050任务号",
"M5050.Task.TpType","DB50.DBW1476",Short,1,RO,100,,,,,,,,,,"M5050货物类型",
"M5051.Alarm.B_Fault","DB50.DBX1512.4",Boolean,1,RO,100,,,,,,,,,,"M5051后超长",
"M5051.Alarm.DriveFault","DB70.DBX100.2",Boolean,1,RO,100,,,,,,,,,,"M5051驱动器故障",
"M5051.Alarm.EstopFault","DB70.DBX101.3",Boolean,1,RO,100,,,,,,,,,,"M5051急停故障",
"M5051.Alarm.F_Fault","DB50.DBX1512.3",Boolean,1,RO,100,,,,,,,,,,"M5051前超长",
"M5051.Alarm.H_Fault","DB50.DBX1512.2",Boolean,1,RO,100,,,,,,,,,,"M5051超高",
"M5051.Alarm.L_Fault","DB50.DBX1512.5",Boolean,1,RO,100,,,,,,,,,,"M5051左超宽",
"M5051.Alarm.LS_Fault","DB70.DBX101.2",Boolean,1,RO,100,,,,,,,,,,"M5051限位故障",
"M5051.Alarm.NoRead","DB50.DBX1513.1",Boolean,1,RO,100,,,,,,,,,,"M5051条码未读出",
"M5051.Alarm.OutSideFault","DB70.DBX101.1",Boolean,1,RO,100,,,,,,,,,,"M5051货物超边故障",
"M5051.Alarm.PH_Fault","DB70.DBX100.6",Boolean,1,RO,100,,,,,,,,,,"M5051光电管异常",
"M5051.Alarm.QF_Fault","DB70.DBX100.4",Boolean,1,RO,100,,,,,,,,,,"M5051空开故障",
"M5051.Alarm.QS_Fault","DB70.DBX100.5",Boolean,1,RO,100,,,,,,,,,,"M5051隔离开关故障",
"M5051.Alarm.R_Fault","DB50.DBX1512.6",Boolean,1,RO,100,,,,,,,,,,"M5051右超宽",
"M5051.Alarm.RFID_ReadFault","DB50.DBX1513.3",Boolean,1,RO,100,,,,,,,,,,"M5051RFID读取错误",
"M5051.Alarm.RFID_WriteFault","DB50.DBX1513.2",Boolean,1,RO,100,,,,,,,,,,"M5051RFID写入错误",
"M5051.Alarm.TimeOutFault","DB70.DBX100.3",Boolean,1,RO,100,,,,,,,,,,"M5051超时故障",
"M5051.Alarm.TM_JY_Fault","DB50.DBX1513.0",Boolean,1,RO,100,,,,,,,,,,"M5051条码校验故障",
"M5051.Alarm.TotalFault","DB70.DBX100.1",Boolean,1,RO,100,,,,,,,,,,"M5051总故障",
"M5051.Alarm.WX_Fault","DB50.DBX1512.1",Boolean,1,RO,100,,,,,,,,,,"M5051外形故障",
"M5051.Alarm.WX_TM_Fault","DB50.DBX1512.0",Boolean,1,RO,100,,,,,,,,,,"M5051外形条码总故障",
"M5051.State.Allow","DB50.DBB1519",Byte,1,RO,100,,,,,,,,,,"M5051允许拆盘",
"M5051.State.ForwardRun","DB70.DBX101.6",Boolean,1,RO,100,,,,,,,,,,"M5051正转运行",
"M5051.State.Get_Num","DB50.DBB1518",Byte,1,RO,100,,,,,,,,,,"M5051已取数量",
"M5051.State.KA5051_DOWN","Q39.2",Boolean,1,RO,100,,,,,,,,,,"5051气缸下降",
"M5051.State.KA5051_UP","Q39.0",Boolean,1,RO,100,,,,,,,,,,"5051气缸上升",
"M5051.State.LastOne","DB50.DBX1513.4",Boolean,1,RO,100,,,,,,,,,,"M5051强制推盘",
"M5051.State.Load","DB70.DBX101.5",Boolean,1,RO,100,,,,,,,,,,"M5051负载",
"M5051.State.MD_State1","DB50.DINT1520",Long,1,RO,100,,,,,,,,,,"M5051码垛状态1",
"M5051.State.MD_State2","DB50.DBB1524",Byte,1,RO,100,,,,,,,,,,"M5051码垛状态2",
"M5051.State.MS5051_1","I252.3",Boolean,1,RO,100,,,,,,,,,,"5051气缸高位",
"M5051.State.MS5051_2","I252.5",Boolean,1,RO,100,,,,,,,,,,"5051气缸低位",
"M5051.State.Need_Num","DB50.DBB1517",Byte,1,RO,100,,,,,,,,,,"M5051要取数量",
"M5051.State.PH1","I252.2",Boolean,1,RO,100,,,,,,,,,,"5051减速光电1",
"M5051.State.PH2","I252.4",Boolean,1,RO,100,,,,,,,,,,"5051到位光电1",
"M5051.State.PH3","I252.6",Boolean,1,RO,100,,,,,,,,,,"5051减速光电2",
"M5051.State.PH4","I252.1",Boolean,1,RO,100,,,,,,,,,,"5051到位光电2",
"M5051.State.ReversalRun","DB70.DBX101.7",Boolean,1,RO,100,,,,,,,,,,"M5051反转运行",
"M5051.State.Runing","DB70.DBX100.0",Boolean,1,RO,100,,,,,,,,,,"M5051设备运行标志",
"M5051.State.SelectPlace","DB70.DBX100.7",Boolean,1,RO,100,,,,,,,,,,"M5051选中位",
"M5051.State.YX_DX","DB50.DBB1515",Byte,1,RO,100,,,,,,,,,,"M5051码垛垛型",
"M5051.State.YX_Num","DB50.DBB1516",Byte,1,RO,100,,,,,,,,,,"M5051烟箱数量",
"M5051.State.YX_Type","DB50.DBB1514",Byte,1,RO,100,,,,,,,,,,"M5051烟箱类型",
"M5051.Task.Code","DB50.DINT1502",Long,1,RO,100,,,,,,,,,,"M5051托盘条码",
"M5051.Task.DestSta","DB50.DBW1510",Short,1,RO,100,,,,,,,,,,"M5051目标地址",
"M5051.Task.StartSta","DB50.DBW1508",Short,1,RO,100,,,,,,,,,,"M5051起始地址",
"M5051.Task.Task","DB50.DBW1500",Short,1,RO,100,,,,,,,,,,"M5051任务号",
"M5051.Task.TpType","DB50.DBW1506",Short,1,RO,100,,,,,,,,,,"M5051货物类型",
"M5052.Alarm.B_Fault","DB50.DBX1542.4",Boolean,1,RO,100,,,,,,,,,,"M5052后超长",
"M5052.Alarm.DriveFault","DB70.DBX102.2",Boolean,1,RO,100,,,,,,,,,,"M5052驱动器故障",
"M5052.Alarm.EstopFault","DB70.DBX103.3",Boolean,1,RO,100,,,,,,,,,,"M5052急停故障",
"M5052.Alarm.F_Fault","DB50.DBX1542.3",Boolean,1,RO,100,,,,,,,,,,"M5052前超长",
"M5052.Alarm.H_Fault","DB50.DBX1542.2",Boolean,1,RO,100,,,,,,,,,,"M5052超高",
"M5052.Alarm.L_Fault","DB50.DBX1542.5",Boolean,1,RO,100,,,,,,,,,,"M5052左超宽",
"M5052.Alarm.LS_Fault","DB70.DBX103.2",Boolean,1,RO,100,,,,,,,,,,"M5052限位故障",
"M5052.Alarm.NoRead","DB50.DBX1543.1",Boolean,1,RO,100,,,,,,,,,,"M5052条码未读出",
"M5052.Alarm.OutSideFault","DB70.DBX103.1",Boolean,1,RO,100,,,,,,,,,,"M5052货物超边故障",
"M5052.Alarm.PH_Fault","DB70.DBX102.6",Boolean,1,RO,100,,,,,,,,,,"M5052光电管异常",
"M5052.Alarm.QF_Fault","DB70.DBX102.4",Boolean,1,RO,100,,,,,,,,,,"M5052空开故障",
"M5052.Alarm.QS_Fault","DB70.DBX102.5",Boolean,1,RO,100,,,,,,,,,,"M5052隔离开关故障",
"M5052.Alarm.R_Fault","DB50.DBX1542.6",Boolean,1,RO,100,,,,,,,,,,"M5052右超宽",
"M5052.Alarm.RFID_ReadFault","DB50.DBX1543.3",Boolean,1,RO,100,,,,,,,,,,"M5052RFID读取错误",
"M5052.Alarm.RFID_WriteFault","DB50.DBX1543.2",Boolean,1,RO,100,,,,,,,,,,"M5052RFID写入错误",
"M5052.Alarm.STV_TimeOut","MX1102.0",Boolean,1,RO,100,,,,,,,,,,"M5052环穿任务超时",
"M5052.Alarm.TimeOutFault","DB70.DBX102.3",Boolean,1,RO,100,,,,,,,,,,"M5052超时故障",
"M5052.Alarm.TM_JY_Fault","DB50.DBX1543.0",Boolean,1,RO,100,,,,,,,,,,"M5052条码校验故障",
"M5052.Alarm.TotalFault","DB70.DBX102.1",Boolean,1,RO,100,,,,,,,,,,"M5052总故障",
"M5052.Alarm.WX_Fault","DB50.DBX1542.1",Boolean,1,RO,100,,,,,,,,,,"M5052外形故障",
"M5052.Alarm.WX_TM_Fault","DB50.DBX1542.0",Boolean,1,RO,100,,,,,,,,,,"M5052外形条码总故障",
"M5052.State.Allow","DB50.DBB1549",Byte,1,RO,100,,,,,,,,,,"M5052允许拆盘",
"M5052.State.ForwardRun","DB70.DBX103.6",Boolean,1,RO,100,,,,,,,,,,"M5052正转运行",
"M5052.State.Get_Num","DB50.DBB1548",Byte,1,RO,100,,,,,,,,,,"M5052已取数量",
"M5052.State.GET_OK1","Q119.0",Boolean,1,RO,100,,,,,,,,,,"5052取货OK",
"M5052.State.GET_REQ","I285.0",Boolean,1,RO,100,,,,,,,,,,"5052环穿请求取货",
"M5052.State.LastOne","DB50.DBX1543.4",Boolean,1,RO,100,,,,,,,,,,"M5052强制推盘",
"M5052.State.Load","DB70.DBX103.5",Boolean,1,RO,100,,,,,,,,,,"M5052负载",
"M5052.State.MD_State1","DB50.DINT1550",Long,1,RO,100,,,,,,,,,,"M5052码垛状态1",
"M5052.State.MD_State2","DB50.DBB1554",Byte,1,RO,100,,,,,,,,,,"M5052码垛状态2",
"M5052.State.MS_RUN2","Q119.2",Boolean,1,RO,100,,,,,,,,,,"5052MS可以行走",
"M5052.State.Need_Num","DB50.DBB1547",Byte,1,RO,100,,,,,,,,,,"M5052要取数量",
"M5052.State.PH1","I170.3",Boolean,1,RO,100,,,,,,,,,,"5052减速光电",
"M5052.State.PH2","I170.5",Boolean,1,RO,100,,,,,,,,,,"5052到位光电",
"M5052.State.PH3","I170.7",Boolean,1,RO,100,,,,,,,,,,"5052对射保护光电",
"M5052.State.READY","Q40.2",Boolean,1,RO,100,,,,,,,,,,"5052准备好",
"M5052.State.ReversalRun","DB70.DBX103.7",Boolean,1,RO,100,,,,,,,,,,"M5052反转运行",
"M5052.State.Runing","DB70.DBX102.0",Boolean,1,RO,100,,,,,,,,,,"M5052设备运行标志",
"M5052.State.RUNNING","Q40.0",Boolean,1,RO,100,,,,,,,,,,"5052移栽中",
"M5052.State.SelectPlace","DB70.DBX102.7",Boolean,1,RO,100,,,,,,,,,,"M5052选中位",
"M5052.State.YX_DX","DB50.DBB1545",Byte,1,RO,100,,,,,,,,,,"M5052码垛垛型",
"M5052.State.YX_Num","DB50.DBB1546",Byte,1,RO,100,,,,,,,,,,"M5052烟箱数量",
"M5052.State.YX_Type","DB50.DBB1544",Byte,1,RO,100,,,,,,,,,,"M5052烟箱类型",
"M5052.State.YZ_OK3","Q119.4",Boolean,1,RO,100,,,,,,,,,,"5052移栽OK",
"M5052.Task.Code","DB50.DINT1532",Long,1,RO,100,,,,,,,,,,"M5052托盘条码",
"M5052.Task.DestSta","DB50.DBW1540",Short,1,RO,100,,,,,,,,,,"M5052目标地址",
"M5052.Task.StartSta","DB50.DBW1538",Short,1,RO,100,,,,,,,,,,"M5052起始地址",
"M5052.Task.Task","DB50.DBW1530",Short,1,RO,100,,,,,,,,,,"M5052任务号",
"M5052.Task.TpType","DB50.DBW1536",Short,1,RO,100,,,,,,,,,,"M5052货物类型",
"M5053.Alarm.B_Fault","DB50.DBX1572.4",Boolean,1,RO,100,,,,,,,,,,"M5053后超长",
"M5053.Alarm.DriveFault","DB70.DBX104.2",Boolean,1,RO,100,,,,,,,,,,"M5053驱动器故障",
"M5053.Alarm.EstopFault","DB70.DBX105.3",Boolean,1,RO,100,,,,,,,,,,"M5053急停故障",
"M5053.Alarm.F_Fault","DB50.DBX1572.3",Boolean,1,RO,100,,,,,,,,,,"M5053前超长",
"M5053.Alarm.H_Fault","DB50.DBX1572.2",Boolean,1,RO,100,,,,,,,,,,"M5053超高",
"M5053.Alarm.L_Fault","DB50.DBX1572.5",Boolean,1,RO,100,,,,,,,,,,"M5053左超宽",
"M5053.Alarm.LS_Fault","DB70.DBX105.2",Boolean,1,RO,100,,,,,,,,,,"M5053限位故障",
"M5053.Alarm.NoRead","DB50.DBX1573.1",Boolean,1,RO,100,,,,,,,,,,"M5053条码未读出",
"M5053.Alarm.OutSideFault","DB70.DBX105.1",Boolean,1,RO,100,,,,,,,,,,"M5053货物超边故障",
"M5053.Alarm.PH_Fault","DB70.DBX104.6",Boolean,1,RO,100,,,,,,,,,,"M5053光电管异常",
"M5053.Alarm.QF_Fault","DB70.DBX104.4",Boolean,1,RO,100,,,,,,,,,,"M5053空开故障",
"M5053.Alarm.QS_Fault","DB70.DBX104.5",Boolean,1,RO,100,,,,,,,,,,"M5053隔离开关故障",
"M5053.Alarm.R_Fault","DB50.DBX1572.6",Boolean,1,RO,100,,,,,,,,,,"M5053右超宽",
"M5053.Alarm.RFID_ReadFault","DB50.DBX1573.3",Boolean,1,RO,100,,,,,,,,,,"M5053RFID读取错误",
"M5053.Alarm.RFID_WriteFault","DB50.DBX1573.2",Boolean,1,RO,100,,,,,,,,,,"M5053RFID写入错误",
"M5053.Alarm.TimeOutFault","DB70.DBX104.3",Boolean,1,RO,100,,,,,,,,,,"M5053超时故障",
"M5053.Alarm.TM_JY_Fault","DB50.DBX1573.0",Boolean,1,RO,100,,,,,,,,,,"M5053条码校验故障",
"M5053.Alarm.TotalFault","DB70.DBX104.1",Boolean,1,RO,100,,,,,,,,,,"M5053总故障",
"M5053.Alarm.WX_Fault","DB50.DBX1572.1",Boolean,1,RO,100,,,,,,,,,,"M5053外形故障",
"M5053.Alarm.WX_TM_Fault","DB50.DBX1572.0",Boolean,1,RO,100,,,,,,,,,,"M5053外形条码总故障",
"M5053.State.Allow","DB50.DBB1579",Byte,1,RO,100,,,,,,,,,,"M5053允许拆盘",
"M5053.State.ForwardRun","DB70.DBX105.6",Boolean,1,RO,100,,,,,,,,,,"M5053正转运行",
"M5053.State.Get_Num","DB50.DBB1578",Byte,1,RO,100,,,,,,,,,,"M5053已取数量",
"M5053.State.LastOne","DB50.DBX1573.4",Boolean,1,RO,100,,,,,,,,,,"M5053强制推盘",
"M5053.State.Load","DB70.DBX105.5",Boolean,1,RO,100,,,,,,,,,,"M5053负载",
"M5053.State.M5053_2_RF","Q289.0",Boolean,1,RO,100,,,,,,,,,,"5053.2上升",
"M5053.State.MD_State1","DB50.DINT1580",Long,1,RO,100,,,,,,,,,,"M5053码垛状态1",
"M5053.State.MD_State2","DB50.DBB1584",Byte,1,RO,100,,,,,,,,,,"M5053码垛状态2",
"M5053.State.Need_Num","DB50.DBB1577",Byte,1,RO,100,,,,,,,,,,"M5053要取数量",
"M5053.State.PR5053_1","I253.4",Boolean,1,RO,100,,,,,,,,,,"5053高位",
"M5053.State.PR5053_2","I253.6",Boolean,1,RO,100,,,,,,,,,,"5053低位",
"M5053.State.ReversalRun","DB70.DBX105.7",Boolean,1,RO,100,,,,,,,,,,"M5053反转运行",
"M5053.State.Runing","DB70.DBX104.0",Boolean,1,RO,100,,,,,,,,,,"M5053设备运行标志",
"M5053.State.SelectPlace","DB70.DBX104.7",Boolean,1,RO,100,,,,,,,,,,"M5053选中位",
"M5053.State.YX_DX","DB50.DBB1575",Byte,1,RO,100,,,,,,,,,,"M5053码垛垛型",
"M5053.State.YX_Num","DB50.DBB1576",Byte,1,RO,100,,,,,,,,,,"M5053烟箱数量",
"M5053.State.YX_Type","DB50.DBB1574",Byte,1,RO,100,,,,,,,,,,"M5053烟箱类型",
